20180801|QQQ|8544404
20180802|QQQ|10023588
20180803|QQQ|6415920
20180806|QQQ|4868326
20180807|QQQ|6540522
20180808|QQQ|3695606
20180809|QQQ|3213641
20180810|QQQ|6308953
20180813|QQQ|4635992
20180814|QQQ|3873415
20180815|QQQ|8620364
20180816|QQQ|4607020
20180817|QQQ|7341315
20180820|QQQ|3494741
20180821|QQQ|3573492
20180822|QQQ|2339864
20180823|QQQ|4723748
20180824|QQQ|4025024
20180827|QQQ|6857828
20180828|QQQ|3533157
20180829|QQQ|6369535
20180830|QQQ|4831128
20180831|QQQ|6001674
20180904|QQQ|6207811
20180905|QQQ|7674022
20180906|QQQ|5785099
20180907|QQQ|7375069
20180910|QQQ|3693907
20180911|QQQ|6781712
20180912|QQQ|6479679
20180913|QQQ|6304567
20180914|QQQ|6321422
20180917|QQQ|5412132
20180918|QQQ|7223671
20180919|QQQ|4050318
20180920|QQQ|5730239
20180921|QQQ|6248290
20180924|QQQ|3160444
20180925|QQQ|3079148
20180926|QQQ|3089104
20180927|QQQ|4841013
20180928|QQQ|3528925
20181001|QQQ|3930512
20181002|QQQ|2500644
20181003|QQQ|2666954
20181004|QQQ|11554396
20181005|QQQ|7377736
20181008|QQQ|8835365
20181009|QQQ|5166586
20181010|QQQ|17367184
20181011|QQQ|16350763
20181012|QQQ|8932526
20181015|QQQ|8744873
20181016|QQQ|10415997
20181017|QQQ|11420362
20181018|QQQ|11104384
20181019|QQQ|9322681
20181022|QQQ|6717246
20181023|QQQ|9647660
20181024|QQQ|13067798
20181025|QQQ|10882119
20181026|QQQ|18114214
20181029|QQQ|15895490
20181030|QQQ|10695163
20181031|QQQ|9300039
20181101|QQQ|8905485
20181102|QQQ|12871996
20181105|QQQ|5101904
20181106|QQQ|4444268
20181107|QQQ|6246411
20181108|QQQ|6505333
20181109|QQQ|7572360
20181112|QQQ|5293615
20181113|QQQ|7181558
20181114|QQQ|9978884
20181115|QQQ|12965102
20181116|QQQ|8761810
20181119|QQQ|7748186
20181120|QQQ|15927314
20181121|QQQ|6202868
20181123|QQQ|3844600
20181126|QQQ|6179355
20181127|QQQ|6016359
20181128|QQQ|14128732
20181129|QQQ|8347208
20181130|QQQ|7080266
20181203|QQQ|9966087
20181204|QQQ|10300794
20181206|QQQ|9128790
20181207|QQQ|11505571
20181210|QQQ|10742935
20181211|QQQ|8258950
20181212|QQQ|7796655
20181213|QQQ|6943183
20181214|QQQ|7359237
20181217|QQQ|13082028
20181218|QQQ|11673958
20181219|QQQ|12451081
20181220|QQQ|14068626
20181221|QQQ|13920864
20181224|QQQ|9616295
20181226|QQQ|17085261
20181227|QQQ|12313669
20181228|QQQ|15092835
20181231|QQQ|8722037
20190102|QQQ|6219097
20190103|QQQ|7307110
20190104|QQQ|9397112
20190107|QQQ|8426861
20190108|QQQ|7295921
20190109|QQQ|4781502
20190110|QQQ|4509237
20190111|QQQ|4185195
20190114|QQQ|6055769
20190115|QQQ|3416064
20190116|QQQ|5197449
20190117|QQQ|5600722
20190118|QQQ|13421227
20190122|QQQ|8370752
20190123|QQQ|3453185
20190124|QQQ|7404551
20190125|QQQ|7079053
20190128|QQQ|3301272
20190129|QQQ|7442951
20190130|QQQ|5839821
20190131|QQQ|5076439
20190201|QQQ|5835966
20190204|QQQ|5078394
20190205|QQQ|4482873
20190206|QQQ|3187964
20190207|QQQ|5724540
20190208|QQQ|3393006
20190211|QQQ|2556154
20190212|QQQ|7275256
20190213|QQQ|4695615
20190214|QQQ|4086177
