20180801|IWM|2699822
20180802|IWM|1750015
20180803|IWM|3541400
20180806|IWM|2110979
20180807|IWM|2219161
20180808|IWM|3019704
20180809|IWM|1194122
20180810|IWM|2534446
20180813|IWM|3348794
20180814|IWM|2241196
20180815|IWM|3570690
20180816|IWM|1975714
20180817|IWM|2482876
20180820|IWM|1889185
20180821|IWM|1860889
20180822|IWM|2065057
20180823|IWM|1452996
20180824|IWM|1059754
20180827|IWM|2271239
20180828|IWM|2003980
20180829|IWM|2233201
20180830|IWM|1866168
20180831|IWM|1072649
20180904|IWM|1850886
20180905|IWM|2262736
20180906|IWM|1920626
20180907|IWM|2013621
20180910|IWM|1201980
20180911|IWM|1547689
20180912|IWM|2730618
20180913|IWM|2329852
20180914|IWM|2664585
20180917|IWM|3461209
20180918|IWM|1296793
20180919|IWM|3329100
20180920|IWM|2033096
20180921|IWM|5799284
20180924|IWM|2766416
20180925|IWM|3184359
20180926|IWM|2093340
20180927|IWM|1901341
20180928|IWM|2145898
20181001|IWM|3565642
20181002|IWM|4769473
20181003|IWM|3665477
20181004|IWM|3430802
20181005|IWM|2317236
20181008|IWM|2873543
20181009|IWM|1521561
20181010|IWM|5577286
20181011|IWM|6270403
20181012|IWM|3085963
20181015|IWM|4461660
20181016|IWM|5326862
20181017|IWM|2047337
20181018|IWM|3093745
20181019|IWM|6550386
20181022|IWM|3275071
20181023|IWM|5709431
20181024|IWM|5292544
20181025|IWM|2240511
20181026|IWM|2304744
20181029|IWM|3536542
20181030|IWM|1991004
20181031|IWM|5384050
20181101|IWM|4075604
20181102|IWM|2556563
20181105|IWM|1819309
20181106|IWM|1771119
20181107|IWM|2636672
20181108|IWM|1819023
20181109|IWM|1992437
20181112|IWM|2981576
20181113|IWM|1769458
20181114|IWM|2176358
20181115|IWM|2111111
20181116|IWM|3403432
20181119|IWM|2643891
20181120|IWM|2275198
20181121|IWM|2353398
20181123|IWM|1771665
20181126|IWM|1440899
20181127|IWM|1947513
20181128|IWM|4663728
20181129|IWM|1484113
20181130|IWM|2495840
20181203|IWM|2940993
20181204|IWM|4470714
20181206|IWM|4016391
20181207|IWM|3362471
20181210|IWM|3854075
20181211|IWM|4260151
20181212|IWM|5258719
20181213|IWM|4039052
20181214|IWM|2643180
20181217|IWM|3805091
20181218|IWM|7819158
20181219|IWM|4309865
20181220|IWM|6569124
20181221|IWM|8684745
20181224|IWM|2846055
20181226|IWM|2946033
20181227|IWM|5477149
20181228|IWM|3971479
20181231|IWM|3271199
20190102|IWM|2639545
20190103|IWM|2893633
20190104|IWM|4331219
20190107|IWM|3710119
20190108|IWM|3772859
20190109|IWM|3824949
20190110|IWM|3494606
20190111|IWM|2352467
20190114|IWM|6262775
20190115|IWM|3604676
20190116|IWM|2807260
20190117|IWM|2528588
20190118|IWM|4627151
20190122|IWM|2361184
20190123|IWM|3576655
20190124|IWM|2664123
20190125|IWM|1994737
20190128|IWM|3089057
20190129|IWM|1207596
20190130|IWM|3579911
20190131|IWM|3352294
20190201|IWM|2022647
20190204|IWM|2618134
20190205|IWM|2819841
20190206|IWM|2071233
20190207|IWM|3168434
20190208|IWM|2535555
20190211|IWM|2954363
20190212|IWM|1591860
20190213|IWM|1896563
20190214|IWM|2047846
20190215|IWM|3100525
20190219|IWM|3403869
20190220|IWM|3224945
20190221|IWM|1650671
20190222|IWM|4560791
20190225|IWM|2971124
20190226|IWM|3352288
20190227|IWM|2907536
20190228|IWM|2289754
20190301|IWM|2742193
20190304|IWM|2311339
