20210414|COIN|14750580
20210415|COIN|7148448
20210416|COIN|4311149
20210419|COIN|2385245
20210420|COIN|2397170
20210421|COIN|1754417
20210422|COIN|2160266
20210423|COIN|1948141
20210426|COIN|1043194
20210427|COIN|624870
20210428|COIN|426458
20210429|COIN|490682
20210430|COIN|537462
20210503|COIN|418992
20210504|COIN|862871
20210505|COIN|704807
20210506|COIN|1179268
20210507|COIN|647157
20210510|COIN|1982762
20210511|COIN|1284003
20210512|COIN|1154673
20210513|COIN|1540994
20210514|COIN|2155253
20210517|COIN|1399832
20210518|COIN|1473204
20210519|COIN|2950015
20210520|COIN|2009180
20210521|COIN|1472458
20210524|COIN|1622106
20210525|COIN|1947741
20210526|COIN|1138160
20210527|COIN|691851
20210528|COIN|707674
20210601|COIN|486301
20210602|COIN|477037
20210603|COIN|429334
20210604|COIN|646047
20210607|COIN|401994
20210608|COIN|837093
20210609|COIN|1078318
20210610|COIN|588617
20210611|COIN|371044
20210614|COIN|914238
20210615|COIN|458830
20210616|COIN|414106
20210617|COIN|398141
20210618|COIN|378553
20210621|COIN|718070
20210622|COIN|1105731
20210623|COIN|517026
20210624|COIN|349166
20210625|COIN|368927
20210628|COIN|995195
20210629|COIN|1277222
20210630|COIN|489803
20210701|COIN|484937
20210702|COIN|339690
20210706|COIN|377726
20210707|COIN|901109
20210708|COIN|724124
20210709|COIN|763353
20210712|COIN|343150
20210713|COIN|602868
20210714|COIN|792661
20210715|COIN|650171
20210716|COIN|660559
20210719|COIN|507828
20210720|COIN|603385
20210721|COIN|579555
20210722|COIN|440864
20210723|COIN|279246
20210726|COIN|1134677
20210727|COIN|848412
20210728|COIN|324649
20210729|COIN|357296
20210730|COIN|275737
20210802|COIN|325824
20210803|COIN|483652
20210804|COIN|537013
20210805|COIN|946540
20210806|COIN|973229
20210809|COIN|1568686
20210810|COIN|1235679
20210811|COIN|2661470
20210812|COIN|1061622
20210813|COIN|590076
20210816|COIN|443034
20210817|COIN|441672
20210818|COIN|381163
20210819|COIN|455420
20210820|COIN|748322
20210823|COIN|943330
20210824|COIN|765600
20210825|COIN|439566
20210826|COIN|467572
20210827|COIN|578274
20210830|COIN|522853
20210831|COIN|327420
20210901|COIN|679080
20210902|COIN|602850
20210903|COIN|700505
20210907|COIN|976993
20210908|COIN|732363
20210909|COIN|540000
20210910|COIN|502353
20210913|COIN|705779
20210914|COIN|607426
20210915|COIN|389536
20210916|COIN|440595
20210917|COIN|380502
20210920|COIN|739519
20210921|COIN|347890
20210922|COIN|272088
20210923|COIN|493494
20210924|COIN|725914
20210927|COIN|712540
20210928|COIN|767773
20210929|COIN|553096
20210930|COIN|475150
20211001|COIN|667097
20211004|COIN|471966
20211005|COIN|595092
20211006|COIN|901876
20211007|COIN|653281
20211008|COIN|618320
20211011|COIN|773599
20211012|COIN|1020637
20211013|COIN|656771
20211014|COIN|1132650
20211015|COIN|1696649
20211018|COIN|2342694
20211019|COIN|3911441
20211020|COIN|2402788
20211021|COIN|2156269
20211022|COIN|1574500
20211025|COIN|1684004
20211026|COIN|1414247
20211027|COIN|991545
20211028|COIN|1345874
20211029|COIN|763692
20211101|COIN|1179824
20211102|COIN|1269846
20211103|COIN|1003374
20211104|COIN|744410
20211105|COIN|471504
20211108|COIN|1030906
20211109|COIN|1550746
20211110|COIN|3313798
20211111|COIN|892217
20211112|COIN|852701
20211115|COIN|767852
20211116|COIN|1015266
20211117|COIN|838067
20211118|COIN|1035806
20211119|COIN|713749
20211122|COIN|860922
20211123|COIN|695982
20211124|COIN|430250
20211126|COIN|453309
20211129|COIN|560039
20211130|COIN|686129
20211201|COIN|694202
20211202|COIN|721751
20211203|COIN|1048053
20211206|COIN|746263
20211207|COIN|741132
20211208|COIN|482968
20211209|COIN|934724
20211210|COIN|893992
20211213|COIN|707839
20211214|COIN|734816
20211215|COIN|775078
20211216|COIN|505341
20211217|COIN|704306
20211220|COIN|543287
20211221|COIN|495786
20211222|COIN|828747
20211223|COIN|1011161
20211227|COIN|908630
20211228|COIN|823963
20211229|COIN|516272
20211230|COIN|516916
20211231|COIN|328914
20220103|COIN|552846
20220104|COIN|793225
20220105|COIN|987900
20220106|COIN|1080399
20220107|COIN|664535
20220110|COIN|1290690
20220111|COIN|1031624
20220112|COIN|785377
20220113|COIN|906608
20220114|COIN|968905
20220118|COIN|729071
20220119|COIN|647058
20220120|COIN|699306
20220121|COIN|2976711
20220124|COIN|2723931
20220125|COIN|1502340
20220126|COIN|1682674
20220127|COIN|991413
20220128|COIN|1185288
20220131|COIN|816710
20220201|COIN|1172234
20220202|COIN|865390
20220203|COIN|642302
20220204|COIN|897179
20220207|COIN|1884776
20220208|COIN|1780087
20220209|COIN|1203937
20220210|COIN|1412164
20220211|COIN|1360382
20220214|COIN|1351103
20220215|COIN|1072998
20220216|COIN|918808
20220217|COIN|1238365
20220218|COIN|969801
20220222|COIN|860507
20220223|COIN|930765
20220224|COIN|1466287
20220225|COIN|1860645
20220228|COIN|1377247
20220301|COIN|1915493
20220302|COIN|645070
20220303|COIN|707326
20220304|COIN|1233631
20220307|COIN|914028
20220308|COIN|741192
20220309|COIN|1082439
20220310|COIN|579050
20220311|COIN|960042
