20180801|COST|117260
20180802|COST|197918
20180803|COST|183060
20180806|COST|97984
20180807|COST|109153
20180808|COST|185616
20180809|COST|713693
20180810|COST|450769
20180813|COST|249958
20180814|COST|203035
20180815|COST|244907
20180816|COST|174823
20180817|COST|215731
20180820|COST|253848
20180821|COST|253919
20180822|COST|255881
20180823|COST|139140
20180824|COST|189150
20180827|COST|301790
20180828|COST|117252
20180829|COST|121137
20180830|COST|139774
20180831|COST|130852
20180904|COST|128052
20180905|COST|159064
20180906|COST|119674
20180907|COST|354990
20180910|COST|367467
20180911|COST|249517
20180912|COST|224491
20180913|COST|141109
20180914|COST|467723
20180917|COST|147282
20180918|COST|171254
20180919|COST|142383
20180920|COST|139246
20180921|COST|133194
20180924|COST|123008
20180925|COST|166424
20180926|COST|184855
20180927|COST|142965
20180928|COST|147940
20181001|COST|119392
20181002|COST|126190
20181003|COST|304730
20181004|COST|301692
20181005|COST|1123134
20181008|COST|468192
20181009|COST|288553
20181010|COST|245966
20181011|COST|431497
20181012|COST|368334
20181015|COST|312476
20181016|COST|237132
20181017|COST|122626
20181018|COST|261176
20181019|COST|210657
20181022|COST|196667
20181023|COST|322966
20181024|COST|353211
20181025|COST|195669
20181026|COST|479780
20181029|COST|407312
20181030|COST|233413
20181031|COST|348783
20181101|COST|234111
20181102|COST|227201
20181105|COST|315127
20181106|COST|236099
20181107|COST|448060
20181108|COST|352806
20181109|COST|222378
20181112|COST|215583
20181113|COST|159841
20181114|COST|240967
20181115|COST|319228
20181116|COST|254287
20181119|COST|198456
20181120|COST|524483
20181121|COST|245748
20181123|COST|158570
20181126|COST|236721
20181127|COST|228999
20181128|COST|423463
20181129|COST|160425
20181130|COST|195422
20181203|COST|292099
20181204|COST|421568
20181206|COST|492333
20181207|COST|353234
20181210|COST|231572
20181211|COST|276833
20181212|COST|344137
20181213|COST|273842
20181214|COST|1806812
20181217|COST|475458
20181218|COST|227884
20181219|COST|279331
20181220|COST|299219
20181221|COST|278188
20181224|COST|240947
20181226|COST|411705
20181227|COST|368969
20181228|COST|406115
20181231|COST|229811
20190102|COST|250185
20190103|COST|296099
20190104|COST|311000
20190107|COST|340691
20190108|COST|318525
20190109|COST|284893
20190110|COST|339120
20190111|COST|314879
20190114|COST|215590
20190115|COST|172456
20190116|COST|184354
20190117|COST|220141
20190118|COST|247373
20190122|COST|253344
20190123|COST|221747
20190124|COST|176767
20190125|COST|219588
20190128|COST|162122
20190129|COST|130747
20190130|COST|143216
20190131|COST|362763
20190201|COST|362126
20190204|COST|157008
20190205|COST|247372
20190206|COST|202877
20190207|COST|442944
20190208|COST|267666
20190211|COST|207592
20190212|COST|182989
20190213|COST|198425
20190214|COST|146305
20190215|COST|217381
20190219|COST|175897
20190220|COST|169163
20190221|COST|131092
20190222|COST|136023
20190225|COST|136780
20190226|COST|114915
20190227|COST|126666
20190228|COST|131663
20190301|COST|203528
20190304|COST|291210
20190305|COST|189933
20190306|COST|179958
20190307|COST|360745
20190308|COST|1013764
20190311|COST|259580
20190312|COST|536326
20190313|COST|409105
20190314|COST|289032
20190315|COST|301127
20190318|COST|178886
20190319|COST|245779
20190320|COST|124449
20190321|COST|196808
20190322|COST|182820
20190325|COST|98091
20190326|COST|147402
20190327|COST|124773
20190328|COST|162275
20190329|COST|148221
20190401|COST|180179
20190402|COST|236112
20190403|COST|166277
20190404|COST|135866
20190405|COST|146309
20190408|COST|118992
20190409|COST|104048
20190410|COST|162767
20190411|COST|351234
20190412|COST|203410
20190415|COST|242443
20190416|COST|171265
20190417|COST|203939
20190418|COST|176059
20190422|COST|189655
20190423|COST|154254
20190424|COST|104179
20190425|COST|111878
20190426|COST|197520
20190429|COST|162053
20190430|COST|113837
20190501|COST|148062
20190502|COST|150980
20190503|COST|100969
20190506|COST|106223
20190507|COST|226746
20190508|COST|185249
20190509|COST|270803
20190510|COST|245473
