20180801|UVXY|5942985
20180802|UVXY|2865612
20180803|UVXY|5457669
20180806|UVXY|3549803
20180807|UVXY|2368271
20180808|UVXY|3345665
20180809|UVXY|2392031
20180810|UVXY|4418482
20180813|UVXY|4320144
20180814|UVXY|2160642
20180815|UVXY|12027050
20180816|UVXY|6006846
20180817|UVXY|6626079
20180820|UVXY|3874932
20180821|UVXY|4033998
20180822|UVXY|5926798
20180823|UVXY|6956771
20180824|UVXY|3175835
20180827|UVXY|2678049
20180828|UVXY|2970072
20180829|UVXY|2448351
20180830|UVXY|3564956
20180831|UVXY|3405767
20180904|UVXY|4069087
20180905|UVXY|3994692
20180906|UVXY|3626843
20180907|UVXY|3595910
20180910|UVXY|3037290
20180911|UVXY|3652556
20180912|UVXY|4240022
20180913|UVXY|4450218
20180914|UVXY|4025693
20180917|UVXY|3497768
20180918|UVXY|300371
20180919|UVXY|516253
20180920|UVXY|551832
20180921|UVXY|454221
20180924|UVXY|761219
20180925|UVXY|606138
20180926|UVXY|853501
20180927|UVXY|617734
20180928|UVXY|605030
20181001|UVXY|658722
20181002|UVXY|810244
20181003|UVXY|926186
20181004|UVXY|2708216
20181005|UVXY|5729279
20181008|UVXY|2800547
20181009|UVXY|2437342
20181010|UVXY|3822189
20181011|UVXY|5177725
20181012|UVXY|3662735
20181015|UVXY|1871324
20181016|UVXY|1507945
20181017|UVXY|1961364
20181018|UVXY|2473822
20181019|UVXY|2136913
20181022|UVXY|1966950
20181023|UVXY|2125209
20181024|UVXY|2621021
20181025|UVXY|1643841
20181026|UVXY|2189420
20181029|UVXY|2139255
20181030|UVXY|1541621
20181031|UVXY|1279082
20181101|UVXY|1011853
20181102|UVXY|1367155
20181105|UVXY|857860
20181106|UVXY|812262
20181107|UVXY|1076391
20181108|UVXY|1049404
20181109|UVXY|1419844
20181112|UVXY|1292789
20181113|UVXY|1535997
20181114|UVXY|1371876
20181115|UVXY|1218799
20181116|UVXY|1039932
20181119|UVXY|1291645
20181120|UVXY|1222835
20181121|UVXY|596086
20181123|UVXY|343788
20181126|UVXY|834327
20181127|UVXY|822419
20181128|UVXY|717000
20181129|UVXY|880265
20181130|UVXY|787061
20181203|UVXY|993370
20181204|UVXY|2163857
20181206|UVXY|2203556
20181207|UVXY|1917121
20181210|UVXY|1691202
20181211|UVXY|1584820
20181212|UVXY|1060752
20181213|UVXY|1299529
20181214|UVXY|1388102
20181217|UVXY|1553544
20181218|UVXY|1039782
20181219|UVXY|1558548
20181220|UVXY|1637753
20181221|UVXY|1896522
20181224|UVXY|899474
20181226|UVXY|1182791
20181227|UVXY|1326474
20181228|UVXY|1108090
20181231|UVXY|991988
20190102|UVXY|960916
20190103|UVXY|1497232
20190104|UVXY|1111216
20190107|UVXY|493594
20190108|UVXY|730542
20190109|UVXY|988176
20190110|UVXY|886866
20190111|UVXY|711085
20190114|UVXY|357301
20190115|UVXY|478606
20190116|UVXY|314356
20190117|UVXY|415443
20190118|UVXY|449690
20190122|UVXY|1327838
20190123|UVXY|1500653
20190124|UVXY|1012611
20190125|UVXY|885116
20190128|UVXY|1018695
20190129|UVXY|1320875
20190130|UVXY|1006154
20190131|UVXY|824693
20190201|UVXY|1033673
20190204|UVXY|765905
20190205|UVXY|1140680
20190206|UVXY|1083157
20190207|UVXY|1773292
20190208|UVXY|1178894
20190211|UVXY|1065701
20190212|UVXY|935727
20190213|UVXY|1118755
20190214|UVXY|1580674
20190215|UVXY|1240436
20190219|UVXY|806431
20190220|UVXY|1982941
20190221|UVXY|1753110
20190222|UVXY|1200635
20190225|UVXY|1507098
20190226|UVXY|1084238
20190227|UVXY|1282417
