20180801|SQQQ|4358237
20180802|SQQQ|5519570
20180803|SQQQ|2918020
20180806|SQQQ|2481344
20180807|SQQQ|2827920
20180808|SQQQ|3283381
20180809|SQQQ|3812703
20180810|SQQQ|4006677
20180813|SQQQ|4252801
20180814|SQQQ|3031949
20180815|SQQQ|4972423
20180816|SQQQ|2447242
20180817|SQQQ|2844018
20180820|SQQQ|1771336
20180821|SQQQ|3021381
20180822|SQQQ|2936558
20180823|SQQQ|3629989
20180824|SQQQ|3940467
20180827|SQQQ|4473856
20180828|SQQQ|2822589
20180829|SQQQ|6459697
20180830|SQQQ|4762252
20180831|SQQQ|2913721
20180904|SQQQ|3605201
20180905|SQQQ|3706911
20180906|SQQQ|5816782
20180907|SQQQ|3769413
20180910|SQQQ|2093364
20180911|SQQQ|2870403
20180912|SQQQ|3167685
20180913|SQQQ|3362317
20180914|SQQQ|2568843
20180917|SQQQ|4432404
20180918|SQQQ|6455699
20180919|SQQQ|2093143
20180920|SQQQ|4853658
20180921|SQQQ|3900584
20180924|SQQQ|2960090
20180925|SQQQ|2281281
20180926|SQQQ|6369432
20180927|SQQQ|5510231
20180928|SQQQ|5333129
20181001|SQQQ|4155996
20181002|SQQQ|3373426
20181003|SQQQ|4088598
20181004|SQQQ|4985700
20181005|SQQQ|9408303
20181008|SQQQ|5224114
20181009|SQQQ|5510369
20181010|SQQQ|7913624
20181011|SQQQ|14868948
20181012|SQQQ|15827240
20181015|SQQQ|7798525
20181016|SQQQ|10320356
20181017|SQQQ|9062772
20181018|SQQQ|7953549
20181019|SQQQ|8632134
20181022|SQQQ|8023671
20181023|SQQQ|5690877
20181024|SQQQ|4777315
20181025|SQQQ|10471299
20181026|SQQQ|12201912
20181029|SQQQ|12589345
20181030|SQQQ|10875848
20181031|SQQQ|17154579
20181101|SQQQ|6988123
20181102|SQQQ|13221707
20181105|SQQQ|6907405
20181106|SQQQ|5682694
20181107|SQQQ|11415148
20181108|SQQQ|7190785
20181109|SQQQ|6204819
20181112|SQQQ|6145887
20181113|SQQQ|7186563
20181114|SQQQ|8018570
20181115|SQQQ|6992663
20181116|SQQQ|6696468
20181119|SQQQ|4360212
20181120|SQQQ|9861416
20181121|SQQQ|4108800
20181123|SQQQ|2052598
20181126|SQQQ|3969243
20181127|SQQQ|3302783
20181128|SQQQ|6265754
20181129|SQQQ|5703946
20181130|SQQQ|3302286
20181203|SQQQ|6074233
20181204|SQQQ|10782155
20181206|SQQQ|7720476
20181207|SQQQ|5990439
20181210|SQQQ|7615939
20181211|SQQQ|5583229
20181212|SQQQ|7656312
20181213|SQQQ|7373522
20181214|SQQQ|4822694
20181217|SQQQ|4912820
20181218|SQQQ|6164519
20181219|SQQQ|6290512
20181220|SQQQ|11948760
20181221|SQQQ|8028004
20181224|SQQQ|10385145
20181226|SQQQ|16487949
20181227|SQQQ|12829194
20181228|SQQQ|12279640
20181231|SQQQ|7890986
20190102|SQQQ|11105672
20190103|SQQQ|12608012
20190104|SQQQ|17596605
20190107|SQQQ|8348045
20190108|SQQQ|11761545
20190109|SQQQ|13961678
20190110|SQQQ|12562677
20190111|SQQQ|5896780
20190114|SQQQ|6671377
20190115|SQQQ|10392531
20190116|SQQQ|7644556
20190117|SQQQ|8096590
20190118|SQQQ|8763950
20190122|SQQQ|8389415
20190123|SQQQ|10581095
20190124|SQQQ|6589558
20190125|SQQQ|9086490
20190128|SQQQ|7841218
20190129|SQQQ|6605237
20190130|SQQQ|10245561
20190131|SQQQ|10604690
20190201|SQQQ|7204515
20190204|SQQQ|5450706
20190205|SQQQ|8517049
20190206|SQQQ|8130846
20190207|SQQQ|11772675
20190208|SQQQ|9378740
20190211|SQQQ|4482312
20190212|SQQQ|9687130
20190213|SQQQ|5766086
20190214|SQQQ|7230308
20190215|SQQQ|4788007
20190219|SQQQ|3748308
20190220|SQQQ|5205458
20190221|SQQQ|6748457
20190222|SQQQ|7032882
20190225|SQQQ|5788145
