20180801|TECL|38722
20180802|TECL|50748
20180803|TECL|44252
20180806|TECL|30462
20180807|TECL|44293
20180808|TECL|27176
20180809|TECL|26678
20180810|TECL|32566
20180813|TECL|25447
20180814|TECL|42539
20180815|TECL|64086
20180816|TECL|40264
20180817|TECL|49919
20180820|TECL|34932
20180821|TECL|30199
20180822|TECL|33410
20180823|TECL|37281
20180824|TECL|26887
20180827|TECL|32119
20180828|TECL|39307
20180829|TECL|33167
20180830|TECL|40634
20180831|TECL|28866
20180904|TECL|34840
20180905|TECL|58501
20180906|TECL|39356
20180907|TECL|42628
20180910|TECL|20425
20180911|TECL|49702
20180912|TECL|35745
20180913|TECL|46983
20180914|TECL|24266
20180917|TECL|24070
20180918|TECL|24648
20180919|TECL|41890
20180920|TECL|33846
20180921|TECL|35795
20180924|TECL|22862
20180925|TECL|21802
20180926|TECL|35920
20180927|TECL|26419
20180928|TECL|26448
20181001|TECL|38088
20181002|TECL|34001
20181003|TECL|30211
20181004|TECL|133489
20181005|TECL|107898
20181008|TECL|86172
20181009|TECL|50556
20181010|TECL|200975
20181011|TECL|122561
20181012|TECL|156799
20181015|TECL|71332
20181016|TECL|112155
20181017|TECL|65772
20181018|TECL|69822
20181019|TECL|76419
20181022|TECL|35739
20181023|TECL|77963
20181024|TECL|114965
20181025|TECL|94115
20181026|TECL|75169
20181029|TECL|92029
20181030|TECL|43781
20181031|TECL|58954
20181101|TECL|60522
20181102|TECL|89065
20181105|TECL|22670
20181106|TECL|30280
20181107|TECL|53668
20181108|TECL|22603
20181109|TECL|32821
20181112|TECL|65953
20181113|TECL|36206
20181114|TECL|45371
20181115|TECL|53042
20181116|TECL|37860
20181119|TECL|102738
20181120|TECL|86336
20181121|TECL|34306
20181123|TECL|15999
20181126|TECL|26237
20181127|TECL|35238
20181128|TECL|48842
20181129|TECL|37624
20181130|TECL|32829
20181203|TECL|61361
20181204|TECL|53311
20181206|TECL|120755
20181207|TECL|133307
20181210|TECL|103512
20181211|TECL|56961
20181212|TECL|29545
20181213|TECL|26483
