20180801|GOOGL|257245
20180802|GOOGL|227903
20180803|GOOGL|130507
20180806|GOOGL|119855
20180807|GOOGL|288273
20180808|GOOGL|302726
20180809|GOOGL|192066
20180810|GOOGL|143551
20180813|GOOGL|191430
20180814|GOOGL|142800
20180815|GOOGL|237586
20180816|GOOGL|126094
20180817|GOOGL|149806
20180820|GOOGL|128071
20180821|GOOGL|124151
20180822|GOOGL|88568
20180823|GOOGL|108852
20180824|GOOGL|132620
20180827|GOOGL|156613
20180828|GOOGL|118954
20180829|GOOGL|202713
20180830|GOOGL|212364
20180831|GOOGL|191794
20180904|GOOGL|169998
20180905|GOOGL|264414
20180906|GOOGL|242336
20180907|GOOGL|202286
20180910|GOOGL|100529
20180911|GOOGL|217060
20180912|GOOGL|167071
20180913|GOOGL|190751
20180914|GOOGL|102697
20180917|GOOGL|148813
20180918|GOOGL|110128
20180919|GOOGL|118819
20180920|GOOGL|154683
20180921|GOOGL|158567
20180924|GOOGL|124365
20180925|GOOGL|139004
20180926|GOOGL|187490
20180927|GOOGL|166310
20180928|GOOGL|155955
20181001|GOOGL|107155
20181002|GOOGL|171685
20181003|GOOGL|102658
20181004|GOOGL|274314
20181005|GOOGL|153270
20181008|GOOGL|250419
20181009|GOOGL|155229
20181010|GOOGL|250296
20181011|GOOGL|358799
20181012|GOOGL|252299
20181015|GOOGL|189721
20181016|GOOGL|138918
20181017|GOOGL|120723
20181018|GOOGL|179672
20181019|GOOGL|141788
20181022|GOOGL|103271
20181023|GOOGL|189283
20181024|GOOGL|210169
20181025|GOOGL|446146
20181026|GOOGL|623166
20181029|GOOGL|436247
20181030|GOOGL|297904
20181031|GOOGL|387730
20181101|GOOGL|170938
20181102|GOOGL|178068
20181105|GOOGL|195746
20181106|GOOGL|141387
20181107|GOOGL|229583
20181108|GOOGL|144476
20181109|GOOGL|141570
20181112|GOOGL|127440
20181113|GOOGL|131016
20181114|GOOGL|135829
20181115|GOOGL|154655
20181116|GOOGL|180024
20181119|GOOGL|182004
20181120|GOOGL|190413
20181121|GOOGL|155041
20181123|GOOGL|85031
20181126|GOOGL|147249
20181127|GOOGL|161568
20181128|GOOGL|258091
20181129|GOOGL|158022
20181130|GOOGL|209729
20181203|GOOGL|198607
20181204|GOOGL|216121
20181206|GOOGL|179260
20181207|GOOGL|210689
20181210|GOOGL|171284
20181211|GOOGL|184574
20181212|GOOGL|123542
20181213|GOOGL|101133
20181214|GOOGL|108235
20181217|GOOGL|175006
20181218|GOOGL|232339
20181219|GOOGL|348483
20181220|GOOGL|237123
20181221|GOOGL|404897
20181224|GOOGL|193255
20181226|GOOGL|245620
20181227|GOOGL|221254
20181228|GOOGL|169977
20181231|GOOGL|124343
20190102|GOOGL|177111
20190103|GOOGL|188114
20190104|GOOGL|254593
20190107|GOOGL|239934
20190108|GOOGL|178773
20190109|GOOGL|160397
20190110|GOOGL|128273
20190111|GOOGL|151352
20190114|GOOGL|155144
20190115|GOOGL|222773
20190116|GOOGL|231048
20190117|GOOGL|174436
20190118|GOOGL|206280
20190122|GOOGL|134996
20190123|GOOGL|160720
20190124|GOOGL|130547
20190125|GOOGL|126372
20190128|GOOGL|161272
20190129|GOOGL|71269
20190130|GOOGL|134919
20190131|GOOGL|293410
20190201|GOOGL|238302
