20180801|TSLA|1933463
20180802|TSLA|5278488
20180803|TSLA|3059659
20180806|TSLA|1209172
20180807|TSLA|4997800
20180808|TSLA|4270608
20180809|TSLA|2562502
20180810|TSLA|2248939
20180813|TSLA|2494542
20180814|TSLA|1603087
20180815|TSLA|1825218
20180816|TSLA|1450611
20180817|TSLA|4938662
20180820|TSLA|4275024
20180821|TSLA|3800582
20180822|TSLA|1740703
20180823|TSLA|1375873
20180824|TSLA|926659
20180827|TSLA|3787659
20180828|TSLA|2068323
20180829|TSLA|2110574
20180830|TSLA|2003301
20180831|TSLA|1416975
20180904|TSLA|2337865
20180905|TSLA|2095253
20180906|TSLA|1943126
20180907|TSLA|5689029
20180910|TSLA|3820811
20180911|TSLA|2856169
20180912|TSLA|2742685
20180913|TSLA|1785066
20180914|TSLA|1619860
20180917|TSLA|1720324
20180918|TSLA|4750324
20180919|TSLA|2311142
20180920|TSLA|2106135
20180921|TSLA|1172509
20180924|TSLA|1274513
20180925|TSLA|1159642
20180926|TSLA|1718415
20180927|TSLA|973276
20180928|TSLA|7336234
20181001|TSLA|4317970
20181002|TSLA|3067417
20181003|TSLA|1932935
20181004|TSLA|2458384
20181005|TSLA|4436317
20181008|TSLA|3354502
20181009|TSLA|3318739
20181010|TSLA|3514301
20181011|TSLA|1899923
20181012|TSLA|1683305
20181015|TSLA|1698613
20181016|TSLA|2209437
20181017|TSLA|2232543
20181018|TSLA|1282416
20181019|TSLA|2093102
20181022|TSLA|1178370
20181023|TSLA|4504668
20181024|TSLA|3982872
20181025|TSLA|4432158
20181026|TSLA|6093474
20181029|TSLA|3109831
20181030|TSLA|1922004
20181031|TSLA|1487520
20181101|TSLA|1494596
20181102|TSLA|1582256
20181105|TSLA|2140925
20181106|TSLA|1509643
20181107|TSLA|1832052
20181108|TSLA|1619873
20181109|TSLA|1166831
20181112|TSLA|1601294
20181113|TSLA|1151823
20181114|TSLA|1183552
20181115|TSLA|878624
20181116|TSLA|1457459
20181119|TSLA|2266847
20181120|TSLA|1561316
20181121|TSLA|1094896
20181123|TSLA|924114
20181126|TSLA|1828595
20181127|TSLA|1408558
20181128|TSLA|990034
20181129|TSLA|617711
20181130|TSLA|1221130
20181203|TSLA|2039040
20181204|TSLA|2080025
20181206|TSLA|1633573
20181207|TSLA|2725190
20181210|TSLA|1443284
20181211|TSLA|1490329
20181212|TSLA|1130567
20181213|TSLA|1636415
20181214|TSLA|1372427
20181217|TSLA|1751646
20181218|TSLA|1821082
20181219|TSLA|2557663
20181220|TSLA|1838848
20181221|TSLA|1496078
20181224|TSLA|1287025
20181226|TSLA|2080853
20181227|TSLA|2112894
20181228|TSLA|2427548
20181231|TSLA|1649938
20190102|TSLA|2799785
20190103|TSLA|1571548
20190104|TSLA|1722797
20190107|TSLA|1933165
20190108|TSLA|1764459
20190109|TSLA|1388703
20190110|TSLA|1420195
20190111|TSLA|1120899
20190114|TSLA|1324102
20190115|TSLA|1144011
20190116|TSLA|977212
20190117|TSLA|776739
20190118|TSLA|4782975
20190122|TSLA|2684024
20190123|TSLA|3192297
20190124|TSLA|2007554
20190125|TSLA|1704754
20190128|TSLA|1538025
20190129|TSLA|1007069
20190130|TSLA|2174467
20190131|TSLA|2903816
20190201|TSLA|1501676
20190204|TSLA|1590793
20190205|TSLA|1342993
20190206|TSLA|1088061
20190207|TSLA|1301188
20190208|TSLA|1257510
20190211|TSLA|1697533
20190212|TSLA|1159831
20190213|TSLA|1224913
20190214|TSLA|1075688
20190215|TSLA|731825
20190219|TSLA|839912
20190220|TSLA|1569305
20190221|TSLA|2132952
20190222|TSLA|1227295
20190225|TSLA|1374450
20190226|TSLA|2190209
20190227|TSLA|2553428
20190228|TSLA|2221736
20190301|TSLA|6209480
20190304|TSLA|4416262
20190305|TSLA|4628279
20190306|TSLA|1782081
20190307|TSLA|1820558
20190308|TSLA|1526679
20190311|TSLA|1105300
20190312|TSLA|1284483
20190313|TSLA|1115744
20190314|TSLA|1270930
