20180801|NFLX|1267707
20180802|NFLX|997064
20180803|NFLX|1630360
20180806|NFLX|1684299
20180807|NFLX|1709971
20180808|NFLX|992474
20180809|NFLX|768235
20180810|NFLX|644540
20180813|NFLX|1204913
20180814|NFLX|906622
20180815|NFLX|1598113
20180816|NFLX|974823
20180817|NFLX|1329813
20180820|NFLX|2346302
20180821|NFLX|2636297
20180822|NFLX|1907038
20180823|NFLX|2347286
20180824|NFLX|3400163
20180827|NFLX|4861714
20180828|NFLX|2528959
20180829|NFLX|2160810
20180830|NFLX|2839978
20180831|NFLX|1647683
20180904|NFLX|2185149
20180905|NFLX|3917819
20180906|NFLX|4136941
20180907|NFLX|3174370
20180910|NFLX|1545826
20180911|NFLX|1772047
20180912|NFLX|3112884
20180913|NFLX|1951075
20180914|NFLX|947139
20180917|NFLX|1545749
20180918|NFLX|2513498
20180919|NFLX|3253226
20180920|NFLX|1562438
20180921|NFLX|1899831
20180924|NFLX|1191784
20180925|NFLX|1032935
20180926|NFLX|2551082
20180927|NFLX|1240599
20180928|NFLX|1051420
20181001|NFLX|1165762
20181002|NFLX|1452352
20181003|NFLX|848485
20181004|NFLX|1627482
20181005|NFLX|2536823
20181008|NFLX|2689206
20181009|NFLX|1736832
20181010|NFLX|3492474
20181011|NFLX|2810193
20181012|NFLX|2906996
20181015|NFLX|2208111
20181016|NFLX|2895961
20181017|NFLX|6857751
20181018|NFLX|3625674
20181019|NFLX|4450672
20181022|NFLX|3646345
20181023|NFLX|2638415
20181024|NFLX|3504582
20181025|NFLX|2362951
20181026|NFLX|3608191
20181029|NFLX|5612148
20181030|NFLX|5731998
20181031|NFLX|5430989
20181101|NFLX|4426731
20181102|NFLX|4076346
20181105|NFLX|3349076
20181106|NFLX|3021797
20181107|NFLX|3564760
20181108|NFLX|3067679
20181109|NFLX|3903082
20181112|NFLX|2734102
20181113|NFLX|3018112
20181114|NFLX|4668370
20181115|NFLX|2409366
20181116|NFLX|2448486
20181119|NFLX|2124126
20181120|NFLX|2097946
20181121|NFLX|1734610
20181123|NFLX|906313
20181126|NFLX|1936048
20181127|NFLX|2959482
20181128|NFLX|3875218
20181129|NFLX|4219767
20181130|NFLX|3081868
20181203|NFLX|2997133
20181204|NFLX|3549377
20181206|NFLX|2904999
20181207|NFLX|3182504
20181210|NFLX|1944815
20181211|NFLX|2464304
20181212|NFLX|1787181
20181213|NFLX|1766862
20181214|NFLX|2115108
20181217|NFLX|2119682
20181218|NFLX|1933574
20181219|NFLX|3141120
20181220|NFLX|4989708
20181221|NFLX|4135931
20181224|NFLX|1781507
20181226|NFLX|3668878
20181227|NFLX|3537991
20181228|NFLX|3344435
20181231|NFLX|4114036
20190102|NFLX|3388676
20190103|NFLX|4968685
20190104|NFLX|6145411
20190107|NFLX|5266152
20190108|NFLX|4730081
20190109|NFLX|4407680
20190110|NFLX|4819271
20190111|NFLX|6250816
20190114|NFLX|3120842
20190115|NFLX|6581612
20190116|NFLX|4430138
20190117|NFLX|4240456
20190118|NFLX|7847751
20190122|NFLX|5102054
20190123|NFLX|4096874
